Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,Volts,InputDCPwr,AllPwrExtBd,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
425,42,45,34,42,3645.6,3567.2,9656,9372,1513191,18617388,20128419,373088,275630,412860,109186,1.513191,18.617388,20.128419,3.73E+00,2.76E+00,4.13E+00,1.09E+00,1421,1132,1608.572,1126.0004,900.80032,45.040016,0,13.6,0,60.3,0,61747.2
430,42,45,34,42,3724,3645.6,9656,9656,7.56E+05,9.70E+06,9388653,373088,2.70E+05,412860,6.47E+04,0.7564195,9.703174,9.388653,3.73E+00,2.70E+00,4.13E+00,6.47E-01,1409,1134,1597.806,1118.4642,894.77136,44.738568,0,1.2,0,0.8,0,819.2
435,43,45,34,42,3645.6,3645.6,9656,9656,5.10E+05,1.26E+07,6.20E+06,1.89E+05,2.70E+05,138469,1.22E+05,0.5096087,12.55644,6.195367,1.89E+00,2.70E+00,1.38E+00,1.22E+00,1412,1122,1584.264,1108.9848,887.18784,44.359392,0,0,0,0,0,0
440,42,45,34,42,3645.6,3645.6,9656,9656,7.55E+05,9891017,10293572,1.89E+05,226282,138469,93633,0.7546175,9.891017,10.293572,1.89E+00,2.26E+00,1.38E+00,9.36E-01,1406,1130,1588.78,1112.146,889.7168,44.48584,0,0,0,0,0,0
445,43,45,34,42,3645.6,3645.6,9656,9656,7.64E+05,9160011,9154667,2.35E+05,226282,138469,115203,0.7639775,9.160011,9.154667,2.35E+00,2.26E+00,1.38E+00,1.15E+00,1414,1127,1593.578,1115.5046,892.40368,44.620184,0,0,0,0,0,0
450,42,45,34,42,3645.6,3567.2,9656,9656,808431,1.01E+07,1.04E+07,2.35E+05,242653,138469,1.79E+05,0.808431,10.10891,10.41114,2.35E+00,2.43E+00,1.38E+00,1.79E+00,1434,1127,1616.118,1131.2826,905.02608,45.251304,0,0,0,0,0,0
455,42,46,34,42,3645.6,3645.6,9656,9656,1499398,1.01E+07,20691000,2.35E+05,280928,138469,1.79E+05,1.499398,10.10891,20.691,2.35E+00,2.81E+00,1.38E+00,1.79E+00,1415,1135,1606.025,1124.2175,899.374,44.9687,0,10.6,0,61,0,62464
460,42,46,34,42,3645.6,3645.6,9656,9372,7.50E+05,9796923,9888978,2.59E+05,280928,138469,79783,0.7501525,9.796923,9.888978,2.59E+00,2.81E+00,1.38E+00,7.98E-01,1411,1134,1600.074,1120.0518,896.04144,44.802072,0,1.2,0,0.8,0,819.2
465,42,46,34,42,3724,3567.2,9656,9656,754314,9877220,10183885,262463,280928,138469,1.29E+05,0.754314,9.87722,10.183885,2.62E+00,2.81E+00,1.38E+00,1.29E+00,1419,1134,1609.146,1126.4022,901.12176,45.056088,0,0,0,0,0,0
470,42,45,34,42,3645.6,3645.6,9372,9656,762265,8.61E+06,9403510,2.36E+05,280928,138469,1.79E+05,0.762265,8.608802,9.40351,2.36E+00,2.81E+00,1.38E+00,1.79E+00,1410,1135,1600.35,1120.245,896.196,44.8098,0,0,0,0,0,0
475,42,46,34,42,3645.6,3645.6,9656,9656,7.51E+05,9707806,10305458,236065,280928,138469,1.35E+05,0.7511645,9.707806,10.305458,2.36E+00,2.81E+00,1.38E+00,1.35E+00,1422,1125,1599.75,1119.825,895.86,44.793,0,0,0,0,0,0
480,42,45,34,42,3645.6,3645.6,9656,9656,1630089,9707806,2.01E+07,2.73E+05,1.99E+05,138469,1.35E+05,1.630089,9.707806,20.11629,2.73E+00,1.99E+00,1.38E+00,1.35E+00,1445,1141,1648.745,1154.1215,923.2972,46.16486,0,0,0,0,0,0
485,43,45,34,42,3645.6,3645.6,9656,9656,1630089,19792008,2.01E+07,2.73E+05,1.99E+05,410623,1.35E+05,1.630089,19.792008,20.11629,2.73E+00,1.99E+00,4.11E+00,1.35E+00,1476,1134,1673.784,1171.6488,937.31904,46.865952,0,12,0,64.3,0,65843.2
490,42,45,34,42,3645.6,3645.6,9656,9656,1630089,18846667,2.01E+07,2.73E+05,1.99E+05,410623,242402,1.630089,18.846667,20.11629,2.73E+00,1.99E+00,4.11E+00,2.42E+00,1407,1131,1591.317,1113.9219,891.13752,44.556876,0,1.2,0,0.8,0,819.2
495,42,45,34,42,3645.6,3645.6,9656,9656,1630089,19753420,2.01E+07,2.73E+05,1.99E+05,410623,410120,1.630089,19.75342,20.11629,2.73E+00,1.99E+00,4.11E+00,4.10E+00,1413,1135,1603.755,1122.6285,898.1028,44.90514,0,0,0,0,0,0
500,42,45,34,42,3645.6,3567.2,9656,9656,1630089,20126586,2.01E+07,2.73E+05,1.99E+05,410623,241879,1.630089,20.126586,20.11629,2.73E+00,1.99E+00,4.11E+00,2.42E+00,1411,1135,1601.485,1121.0395,896.8316,44.84158,0,0,0,0,0,0
505,42,46,34,42,3645.6,3645.6,9656,9656,7.55E+05,9.13E+06,1.01E+07,2.73E+05,1.50E+05,410623,179612,0.7553105,9.132782,10.14421,2.73E+00,1.50E+00,4.11E+00,1.80E+00,1410,1135,1600.35,1120.245,896.196,44.8098,0,0,0,0,0,0
510,42,45,34,42,3645.6,3645.6,9372,9372,8.25E+05,9697471,9.71E+06,278814,1.50E+05,410623,1.87E+05,0.8248085,9.697471,9.708362,2.79E+00,1.50E+00,4.11E+00,1.87E+00,1410,1131,1594.71,1116.297,893.0376,44.65188,0,0,0,0,0,0
515,42,46,34,42,3645.6,3645.6,9656,9656,8.25E+05,19204142,9.71E+06,278814,1.50E+05,410623,331392,0.8248085,19.204142,9.708362,2.79E+00,1.50E+00,4.11E+00,3.31E+00,1417,1130,1601.21,1120.847,896.6776,44.83388,0,16.2,0,74.9,0,76697.6
520,42,46,34,42,3645.6,3645.6,9656,9656,8.25E+05,19057574,9.71E+06,278814,1.50E+05,541043,331392,0.8248085,19.057574,9.708362,2.79E+00,1.50E+00,5.41E+00,3.31E+00,1409,1128,1589.352,1112.5464,890.03712,44.501856,0,1.2,0,0.8,0,819.2
525,42,46,34,42,3645.6,3567.2,9656,9656,8.25E+05,18666830,9.71E+06,278814,1.50E+05,541043,583084,0.8248085,18.66683,9.708362,2.79E+00,1.50E+00,5.41E+00,5.83E+00,1413,1126,1591.038,1113.7266,890.98128,44.549064,0,0,0,0,0,0
530,42,46,34,42,3645.6,3645.6,9656,9656,756531,9144376,1.01E+07,278814,1.74E+05,2.77E+05,583084,0.756531,9.144376,10.05722,2.79E+00,1.74E+00,2.77E+00,5.83E+00,1414,1130,1597.82,1118.474,894.7792,44.73896,0,0,0,0,0,0
535,42,46,34,42,3645.6,3645.6,9656,9656,756531,17627646,1.01E+07,278814,1.74E+05,2.77E+05,277432,0.756531,17.627646,10.05722,2.79E+00,1.74E+00,2.77E+00,2.77E+00,1405,1130,1587.65,1111.355,889.084,44.4542,0,0,0,0,0,0
540,42,46,34,42,3645.6,3645.6,9656,9656,756531,19501787,1.01E+07,278814,1.74E+05,537635,277432,0.756531,19.501787,10.05722,2.79E+00,1.74E+00,5.38E+00,2.77E+00,1406,1132,1591.592,1114.1144,891.29152,44.564576,0,0,0,0,0,0
545,42,46,34,42,3645.6,3645.6,9372,9372,1527356,19501787,20049130,523414,1.74E+05,537635,277432,1.527356,19.501787,20.04913,5.23E+00,1.74E+00,5.38E+00,2.77E+00,1410,1131,1594.71,1116.297,893.0376,44.65188,0,11,0,69.4,0,71065.6
550,42,46,34,42,3645.6,3645.6,9656,9656,1527356,17098068,20049130,523414,1.74E+05,632222,277432,1.527356,17.098068,20.04913,5.23E+00,1.74E+00,6.32E+00,2.77E+00,1421,1129,1604.309,1123.0163,898.41304,44.920652,0,1.2,0,0.8,0,819.2
555,42,46,34,42,3645.6,3645.6,9656,9656,1527356,20374235,20049130,523414,1.74E+05,632222,410076,1.527356,20.374235,20.04913,5.23E+00,1.74E+00,6.32E+00,4.10E+00,1413,1136,1605.168,1123.6176,898.89408,44.944704,0,0,0,0,0,0
560,42,46,34,42,3645.6,3645.6,9656,9656,1527356,18315141,20049130,523414,1.74E+05,632222,399224,1.527356,18.315141,20.04913,5.23E+00,1.74E+00,6.32E+00,3.99E+00,1413,1133,1600.929,1120.6503,896.52024,44.826012,0,0,0,0,0,0
565,42,45,34,42,3724,3645.6,9656,9656,1527356,18984921,20049130,523414,1.74E+05,396261,399224,1.527356,18.984921,20.04913,5.23E+00,1.74E+00,3.96E+00,3.99E+00,1408,1127,1586.816,1110.7712,888.61696,44.430848,0,0,0,0,0,0
570,42,45,34,42,3645.6,3645.6,9656,9656,1527356,20440969,20049130,523414,1.74E+05,446233,399224,1.527356,20.440969,20.04913,5.23E+00,1.74E+00,4.46E+00,3.99E+00,1410,1138,1604.58,1123.206,898.5648,44.92824,0,0,0,0,0,0
575,42,45,34,42,3645.6,3567.2,9656,9656,1532169,20440969,20319438,475744,1.74E+05,446233,399224,1.532169,20.440969,20.319438,4.76E+00,1.74E+00,4.46E+00,3.99E+00,1446,1135,1641.21,1148.847,919.0776,45.95388,0,11.6,0,96.2,0,98508.8
580,42,45,34,42,3724,3645.6,9656,9656,1531156,20440969,19063887,371041,1.74E+05,446233,399224,1.531156,20.440969,19.063887,3.71E+00,1.74E+00,4.46E+00,3.99E+00,1448,1141,1652.168,1156.5176,925.21408,46.260704,0,1.2,0,0.8,0,819.2
585,42,45,34,42,3645.6,3645.6,9656,9656,7.62E+05,9.55E+06,9.98E+06,371041,2.45E+05,234993,399224,0.7621355,9.552824,9.982448,3.71E+00,2.45E+00,2.35E+00,3.99E+00,1408,1143,1609.344,1126.5408,901.23264,45.061632,0,0,0,0,0,0
590,43,45,34,42,3645.6,3645.6,9656,9372,7.62E+05,17039957,9.98E+06,371041,2.45E+05,488645,399224,0.7621355,17.039957,9.982448,3.71E+00,2.45E+00,4.89E+00,3.99E+00,1410,1143,1611.63,1128.141,902.5128,45.12564,0,0,0,0,0,0
595,42,45,34,42,3645.6,3645.6,9656,9656,7.62E+05,18873242,9.98E+06,371041,2.45E+05,491639,399224,0.7621355,18.873242,9.982448,3.71E+00,2.45E+00,4.92E+00,3.99E+00,1415,1145,1620.175,1134.1225,907.298,45.3649,0,0,0,0,0,0
600,42,46,34,42,3645.6,3645.6,9656,9372,8.20E+05,9440631,1.08E+07,196809,2.45E+05,491639,271195,0.8195205,9.440631,10.78931,1.97E+00,2.45E+00,4.92E+00,2.71E+00,1407,1143,1608.201,1125.7407,900.59256,45.029628,0,0,0,0,0,0
605,42,46,34,42,3645.6,3645.6,9656,9372,8.20E+05,2.01E+07,1.08E+07,196809,2.45E+05,238669,1.03E+05,0.8195205,20.11325,10.78931,1.97E+00,2.45E+00,2.39E+00,1.03E+00,1406,1134,1594.404,1116.0828,892.86624,44.643312,0,12.8,0,71,0,72704
610,42,45,34,42,3724,3645.6,9656,9656,8.20E+05,18993227,1.08E+07,196809,2.45E+05,429998,1.03E+05,0.8195205,18.993227,10.78931,1.97E+00,2.45E+00,4.30E+00,1.03E+00,1413,1136,1605.168,1123.6176,898.89408,44.944704,0,1.2,0,0.8,0,819.2
615,43,45,34,42,3645.6,3645.6,9656,9656,1528153,18993227,19342050,2.49E+05,2.47E+05,429998,1.03E+05,1.528153,18.993227,19.34205,2.49E+00,2.47E+00,4.30E+00,1.03E+00,1415,1134,1604.61,1123.227,898.5816,44.92908,0,0,0,0,0,0
620,42,46,34,42,3645.6,3645.6,9372,9656,1528153,20021031,19342050,2.49E+05,2.47E+05,568736,1.03E+05,1.528153,20.021031,19.34205,2.49E+00,2.47E+00,5.69E+00,1.03E+00,1433,1139,1632.187,1142.5309,914.02472,45.701236,0,0,0,0,0,0
625,43,46,34,42,3645.6,3645.6,9656,9656,753813,9646396,9630503,271734,2.47E+05,2.42E+05,1.03E+05,0.753813,9.646396,9.630503,2.72E+00,2.47E+00,2.42E+00,1.03E+00,1408,1138,1602.304,1121.6128,897.29024,44.864512,0,0,0,0,0,0
630,42,46,34,42,3645.6,3645.6,9372,9656,819778,10358902,10541111,271159,2.47E+05,2.42E+05,123001,0.819778,10.358902,10.541111,2.71E+00,2.47E+00,2.42E+00,1.23E+00,1408,1138,1602.304,1121.6128,897.29024,44.864512,0,0,0,0,0,0
635,42,46,34,42,3645.6,3645.6,9372,9372,7.61E+05,8.88E+06,9.92E+06,271159,1.61E+05,2.42E+05,212680,0.7607105,8.876474,9.918042,2.71E+00,1.61E+00,2.42E+00,2.13E+00,1407,1135,1596.945,1117.8615,894.2892,44.71446,0,16.8,0,81.1,0,83046.4
640,42,45,34,42,3645.6,3645.6,9656,9656,756573,9.68E+06,9.70E+06,260941,1.61E+05,2.42E+05,128846,0.756573,9.682672,9.7026,2.61E+00,1.61E+00,2.42E+00,1.29E+00,1411,1137,1604.307,1123.0149,898.41192,44.920596,0,1.2,0,0.8,0,819.2
645,42,46,34,42,3645.6,3645.6,9656,9656,756573,18250576,9.70E+06,260941,1.61E+05,2.42E+05,595775,0.756573,18.250576,9.7026,2.61E+00,1.61E+00,2.42E+00,5.96E+00,1410,1138,1604.58,1123.206,898.5648,44.92824,0,0,0,0,0,0
650,42,46,34,42,3645.6,3645.6,9656,9656,7.47E+05,9840811,9906120,260941,243133,2.42E+05,97277,0.7471015,9.840811,9.90612,2.61E+00,2.43E+00,2.42E+00,9.73E-01,1413,1141,1612.233,1128.5631,902.85048,45.142524,0,0,0,0,0,0
655,42,46,34,42,3724,3645.6,9656,9656,7.59E+05,9.25E+06,1.01E+07,260941,1.94E+05,2.42E+05,1.59E+05,0.7586385,9.24998,10.0508,2.61E+00,1.94E+00,2.42E+00,1.59E+00,1409,1142,1609.078,1126.3546,901.08368,45.054184,0,0,0,0,0,0
660,42,46,34,42,3724,3567.2,9656,9656,7.59E+05,2.01E+07,1.01E+07,260941,1.94E+05,246127,2.34E+05,0.7586385,20.09692,10.0508,2.61E+00,1.94E+00,2.46E+00,2.34E+00,1433,1139,1632.187,1142.5309,914.02472,45.701236,0,0,0,0,0,0
665,42,46,34,42,3567.2,3645.6,9656,9656,7.58E+05,8.85E+06,10092411,260941,1.04E+05,246127,1.79E+05,0.7583545,8.852862,10.092411,2.61E+00,1.04E+00,2.46E+00,1.79E+00,1416,1143,1618.488,1132.9416,906.35328,45.317664,0,13,0,73.9,0,75673.6
670,42,46,34,42,3724,3567.2,9656,9656,7.60E+05,8921567,10053893,2.17E+05,1.04E+05,246127,210543,0.7595105,8.921567,10.053893,2.17E+00,1.04E+00,2.46E+00,2.11E+00,1415,1142,1615.93,1131.151,904.9208,45.24604,0,1.2,0,0.8,0,819.2
675,42,46,34,42,3645.6,3645.6,9372,9656,7.67E+05,9.41E+06,9529463,2.17E+05,257060,246127,1.64E+05,0.7671675,9.413264,9.529463,2.17E+00,2.57E+00,2.46E+00,1.64E+00,1445,1140,1647.3,1153.11,922.488,46.1244,0,0,0,0,0,0
680,43,45,34,42,5997.6,5801.6,9656,9656,761369,9760082,9.63E+06,263311,257060,246127,7.94E+04,0.761369,9.760082,9.634006,2.63E+00,2.57E+00,2.46E+00,7.94E-01,1445,1144,1653.08,1157.156,925.7248,46.28624,0,0,0,0,0,0
685,42,45,34,42,3724,3645.6,9372,9656,756669,9525618,9727636,263311,249912,246127,9.79E+04,0.756669,9.525618,9.727636,2.63E+00,2.50E+00,2.46E+00,9.79E-01,1405,1143,1605.915,1124.1405,899.3124,44.96562,0,0,0,0,0,0
690,42,45,34,42,3645.6,3567.2,9656,9656,1645148,9525618,21621992,423748,249912,246127,9.79E+04,1.645148,9.525618,21.621992,4.24E+00,2.50E+00,2.46E+00,9.79E-01,1406,1126,1583.156,1108.2092,886.56736,44.328368,0,0,0,0,0,0
695,42,45,34,42,3645.6,3645.6,9656,9656,1645148,19412854,21621992,423748,249912,463867,9.79E+04,1.645148,19.412854,21.621992,4.24E+00,2.50E+00,4.64E+00,9.79E-01,1419,1130,1603.47,1122.429,897.9432,44.89716,0,11.6,0,76,0,77824
700,42,46,34,42,3645.6,3645.6,9656,9656,758046,9643248,9850778,242312,249912,463867,137048,0.758046,9.643248,9.850778,2.42E+00,2.50E+00,4.64E+00,1.37E+00,1416,1131,1601.496,1121.0472,896.83776,44.841888,0,1.2,0,0.8,0,819.2
705,42,46,34,42,3645.6,3645.6,9656,9656,758046,1.90E+07,9850778,242312,249912,2.74E+05,239913,0.758046,19.00883,9.850778,2.42E+00,2.50E+00,2.74E+00,2.40E+00,1415,1138,1610.27,1127.189,901.7512,45.08756,0,0,0,0,0,0
710,42,45,34,42,3724,3645.6,9656,9656,503590,1.26E+07,6.34E+06,167744,249912,1.36E+05,6.52E+04,0.50359,12.62423,6.336347,1.68E+00,2.50E+00,1.36E+00,6.52E-01,1405,1141,1603.105,1122.1735,897.7388,44.88694,0,0,0,0,0,0
715,42,46,34,42,3645.6,3645.6,9656,9656,503590,17023387,6.34E+06,167744,249912,1.36E+05,404177,0.50359,17.023387,6.336347,1.68E+00,2.50E+00,1.36E+00,4.04E+00,1409,1140,1606.26,1124.382,899.5056,44.97528,0,0,0,0,0,0
720,42,45,34,42,3645.6,3645.6,9656,9656,8.18E+05,1.02E+07,1.02E+07,167744,233256,1.36E+05,1.84E+05,0.8179845,10.16344,10.22412,1.68E+00,2.33E+00,1.36E+00,1.84E+00,1428,1139,1626.492,1138.5444,910.83552,45.541776,0,0,0,0,0,0
725,42,45,34,42,3645.6,3645.6,9656,9372,1535676,1.02E+07,19219029,496908,233256,1.36E+05,1.84E+05,1.535676,10.16344,19.219029,4.97E+00,2.33E+00,1.36E+00,1.84E+00,1408,1135,1598.08,1118.656,894.9248,44.74624,0,11.2,0,77.5,0,79360
730,42,46,34,42,3645.6,3645.6,9656,9656,7.58E+05,8918218,1.00E+07,496908,164148,1.36E+05,251696,0.7584975,8.918218,10.01123,4.97E+00,1.64E+00,1.36E+00,2.52E+00,1404,1138,1597.752,1118.4264,894.74112,44.737056,0,1.2,0,0.8,0,819.2
735,42,45,34,42,3645.6,3645.6,9656,9656,7.75E+05,9917191,9955527,276214,164148,1.36E+05,150834,0.7750985,9.917191,9.955527,2.76E+00,1.64E+00,1.36E+00,1.51E+00,1410,1131,1594.71,1116.297,893.0376,44.65188,0,0,0,0,0,0
740,42,46,34,42,3645.6,3645.6,9656,9656,7.75E+05,19152633,9955527,276214,164148,1.36E+05,436844,0.7750985,19.152633,9.955527,2.76E+00,1.64E+00,1.36E+00,4.37E+00,1406,1139,1601.434,1121.0038,896.80304,44.840152,0,0,0,0,0,0
745,42,46,34,42,3645.6,3645.6,9656,9372,1505278,19152633,19860662,579489,164148,1.36E+05,436844,1.505278,19.152633,19.860662,5.79E+00,1.64E+00,1.36E+00,4.37E+00,1433,1138,1630.754,1141.5278,913.22224,45.661112,0,0,0,0,0,0
750,42,45,34,42,3645.6,3645.6,9656,9656,1505278,20306111,19860662,579489,164148,459659,436844,1.505278,20.306111,19.860662,5.79E+00,1.64E+00,4.60E+00,4.37E+00,1414,1139,1610.546,1127.3822,901.90576,45.095288,0,0,0,0,0,0
755,42,46,34,42,3645.6,3645.6,9656,9656,762105,9457860,9.65E+06,258695,164148,213364,436844,0.762105,9.45786,9.654964,2.59E+00,1.64E+00,2.13E+00,4.37E+00,1413,1137,1606.581,1124.6067,899.68536,44.984268,0,12.2,0,78.3,0,80179.2
760,42,45,34,42,3645.6,3645.6,9372,9372,7.60E+05,9.73E+06,10012391,267069,164148,213364,160821,0.7600085,9.734702,10.012391,2.67E+00,1.64E+00,2.13E+00,1.61E+00,1417,1138,1612.546,1128.7822,903.02576,45.151288,0,1.2,0,0.8,0,819.2
765,42,45,34,42,3645.6,3645.6,9656,9656,7.60E+05,19334693,10012391,267069,164148,213364,304701,0.7600085,19.334693,10.012391,2.67E+00,1.64E+00,2.13E+00,3.05E+00,1410,1138,1604.58,1123.206,898.5648,44.92824,0,0,0,0,0,0
770,42,45,34,42,3645.6,3645.6,9656,9656,7.59E+05,8750549,9742924,267069,1.30E+05,2.27E+05,304701,0.7590565,8.750549,9.742924,2.67E+00,1.30E+00,2.27E+00,3.05E+00,1415,1143,1617.345,1132.1415,905.7132,45.28566,0,0,0,0,0,0
775,42,46,34,42,3645.6,3567.2,9656,9656,7.46E+05,9700764,10240194,214865,1.30E+05,263761,304701,0.7460465,9.700764,10.240194,2.15E+00,1.30E+00,2.64E+00,3.05E+00,1416,1131,1601.496,1121.0472,896.83776,44.841888,0,0,0,0,0,0
780,42,46,34,42,3645.6,3567.2,9656,9656,1658112,9700764,20864942,516945,1.30E+05,263761,304701,1.658112,9.700764,20.864942,5.17E+00,1.30E+00,2.64E+00,3.05E+00,1417,1127,1596.959,1117.8713,894.29704,44.714852,0,0,0,0,0,0
785,42,46,34,42,3724,3645.6,9372,9656,1498309,9700764,20698366,516945,457529,263761,304701,1.498309,9.700764,20.698366,5.17E+00,4.58E+00,2.64E+00,3.05E+00,1406,1132,1591.592,1114.1144,891.29152,44.564576,0,16.2,0,88.6,0,90726.4
790,43,45,34,42,3645.6,3645.6,9656,9656,1498309,17358000,20698366,516945,457529,469117,304701,1.498309,17.358,20.698366,5.17E+00,4.58E+00,4.69E+00,3.05E+00,1407,1142,1606.794,1124.7558,899.80464,44.990232,0,1.2,0,0.8,0,819.2
795,42,46,34,42,3645.6,3645.6,9656,9656,1498309,18013725,20698366,516945,457529,469117,470875,1.498309,18.013725,20.698366,5.17E+00,4.58E+00,4.69E+00,4.71E+00,1416,1145,1621.32,1134.924,907.9392,45.39696,0,0,0,0,0,0
800,42,46,34,42,3645.6,3645.6,9656,9372,1504600,18013725,20482468,470737,457529,469117,470875,1.5046,18.013725,20.482468,4.71E+00,4.58E+00,4.69E+00,4.71E+00,1425,1145,1631.625,1142.1375,913.71,45.6855,0,0,0,0,0,0
805,42,45,34,42,3724,3645.6,9656,9656,775855,8.25E+06,9597185,470737,1.63E+05,469117,2.07E+05,0.775855,8.249982,9.597185,4.71E+00,1.63E+00,4.69E+00,2.07E+00,1417,1141,1616.797,1131.7579,905.40632,45.270316,0,0,0,0,0,0
810,43,45,34,42,3645.6,3645.6,9656,9656,1818761,8.25E+06,21003109,277591,264197,469117,2.07E+05,1.818761,8.249982,21.003109,2.78E+00,2.64E+00,4.69E+00,2.07E+00,1422,1133,1611.126,1127.7882,902.23056,45.111528,0,0,0,0,0,0
815,42,46,34,42,3645.6,3645.6,9656,9656,1818761,19893134,21003109,277591,264197,483059,2.07E+05,1.818761,19.893134,21.003109,2.78E+00,2.64E+00,4.83E+00,2.07E+00,1415,1122,1587.63,1111.341,889.0728,44.45364,0,21.4,0,201.6,0,206438.4
820,42,46,34,42,3645.6,3645.6,9656,9656,1498859,19893134,21057693,401563,264197,483059,2.07E+05,1.498859,19.893134,21.057693,4.02E+00,2.64E+00,4.83E+00,2.07E+00,1409,1125,1585.125,1109.5875,887.67,44.3835,0,1.2,0,0.8,0,819.2
825,43,45,34,42,3645.6,3567.2,9372,9656,1498859,19369624,21057693,401563,264197,404471,2.07E+05,1.498859,19.369624,21.057693,4.02E+00,2.64E+00,4.04E+00,2.07E+00,1411,1140,1608.54,1125.978,900.7824,45.03912,0,0,0,0,0,0
830,42,46,34,42,3645.6,3645.6,9656,9656,1498859,18518739,21057693,401563,264197,404471,409854,1.498859,18.518739,21.057693,4.02E+00,2.64E+00,4.04E+00,4.10E+00,1418,1135,1609.43,1126.601,901.2808,45.06404,0,0,0,0,0,0
835,43,46,34,42,3645.6,3645.6,9656,9656,7.55E+05,9474582,9.74E+06,401563,225816,404471,1.24E+05,0.7554095,9.474582,9.740758,4.02E+00,2.26E+00,4.04E+00,1.24E+00,1411,1130,1594.43,1116.101,892.8808,44.64404,0,0,0,0,0,0
840,42,45,34,42,3645.6,3645.6,9372,9656,7.55E+05,20040232,9.74E+06,401563,225816,435699,1.24E+05,0.7554095,20.040232,9.740758,4.02E+00,2.26E+00,4.36E+00,1.24E+00,1409,1134,1597.806,1118.4642,894.77136,44.738568,0,0,0,0,0,0
845,43,45,34,42,3645.6,3645.6,9656,9656,7.55E+05,18910889,9.74E+06,401563,225816,213273,1.33E+05,0.7554095,18.910889,9.740758,4.02E+00,2.26E+00,2.13E+00,1.33E+00,1409,1138,1603.442,1122.4094,897.92752,44.896376,0,11.4,0,81.8,0,83763.2
850,42,46,34,42,3645.6,3645.6,9656,9656,757871,9.27E+06,9982310,2.31E+05,225816,213273,210182,0.757871,9.270776,9.98231,2.31E+00,2.26E+00,2.13E+00,2.10E+00,1409,1188,1673.892,1171.7244,937.37952,46.868976,0,1.2,0,0.8,0,819.2
855,43,45,34,42,3645.6,3645.6,9656,9656,756196,9.78E+06,9.83E+06,2.31E+05,252072,1.98E+05,210182,0.756196,9.77936,9.831544,2.31E+00,2.52E+00,1.98E+00,2.10E+00,1436,1178,1691.608,1184.1256,947.30048,47.365024,0,0,0,0,0,0
860,42,46,34,42,3645.6,3567.2,9656,9656,491777,8.42E+06,4.35E+06,114530,252072,100963,3.71E+04,0.491777,8.422107,4.351356,1.15E+00,2.52E+00,1.01E+00,3.71E-01,1451,1169,1696.219,1187.3533,949.88264,47.494132,0,0,0,0,0,0
865,42,46,34,42,3645.6,3645.6,9656,9656,7.77E+05,1.24E+07,1.38E+07,307202,252072,100963,241777,0.7770175,12.39407,13.79925,3.07E+00,2.52E+00,1.01E+00,2.42E+00,1412,1172,1654.864,1158.4048,926.72384,46.336192,0,0,0,0,0,0
870,42,45,34,42,3645.6,3645.6,9656,9656,567034,6202704,6460018,1.65E+05,252072,1.33E+05,241777,0.567034,6.202704,6.460018,1.65E+00,2.52E+00,1.33E+00,2.42E+00,1567,1176,1842.792,1289.9544,1031.96352,51.598176,0,0,0,0,0,0
875,42,45,34,42,3645.6,3645.6,9656,9656,1.03E+06,1.35E+07,13502214,348012,252072,1.33E+05,1.10E+05,1.028942,13.46779,13.502214,3.48E+00,2.52E+00,1.33E+00,1.10E+00,1395,1183,1650.285,1155.1995,924.1596,46.20798,0,19.2,0,93.7,0,95948.8
880,42,46,34,42,3645.6,3645.6,9372,9656,2.15E+05,3144741,1888930,348012,1.58E+04,3.61E+04,78678,0.2153337,3.144741,1.88893,3.48E+00,1.58E-01,3.61E-01,7.87E-01,1435,1178,1690.43,1183.301,946.6408,47.33204,0,1.2,0,0.8,0,819.2
885,42,45,34,42,3567.2,3645.6,9656,9656,2.15E+05,32217410,1888930,348012,1.58E+04,4.18E+05,279249,0.2153337,32.21741,1.88893,3.48E+00,1.58E-01,4.18E+00,2.79E+00,1470,1178,1731.66,1212.162,969.7296,48.48648,0,0,0,0,0,0
890,42,45,34,42,3645.6,3645.6,9656,9372,752756,9.53E+06,9.77E+06,3.14E+05,1.58E+04,203188,279249,0.752756,9.530868,9.765276,3.14E+00,1.58E-01,2.03E+00,2.79E+00,1501,1175,1763.675,1234.5725,987.658,49.3829,0,0,0,0,0,0
895,42,45,34,42,3724,3645.6,9656,9656,614330,5.58E+06,5.94E+06,167481,1.58E+04,203188,104721,0.61433,5.581738,5.943682,1.67E+00,1.58E-01,2.03E+00,1.05E+00,1478,1172,1732.216,1212.5512,970.04096,48.502048,0,0,0,0,0,0
900,42,46,34,42,3645.6,3645.6,9372,9656,1938754,5.58E+06,27734378,732584,1.58E+04,203188,104721,1.938754,5.581738,27.734378,7.33E+00,1.58E-01,2.03E+00,1.05E+00,1467,1174,1722.258,1205.5806,964.46448,48.223224,0,0,0,0,0,0
