pic0: pic0=bus_tran_any,umask=0x20
pic1: pic1=l2_rqsts,umask=0x4f
   time cpu event      pic0      pic1 
1475.007   6  tick  53501516         0 
1475.007   5  tick  60893495         0 
1480.007   3  tick 249184485         0 
1480.007   1  tick 248709794         0 
1480.007   4  tick 233502210         0 
1480.007   7  tick 232803226         0 
1480.007   6  tick 247856126         0 
1480.007   5  tick 256699669         0 
1480.007   2  tick 174524554         0 
1480.007   0  tick 240657022         0 
1485.007   4  tick 161359114         0 
1485.007   6  tick 191905704         0 
1485.007   3  tick 191354501         0 
1485.007   5  tick 179649608         0 
1485.007   7  tick 196785252         0 
1485.007   0  tick 195068061         0 
1485.007   2  tick 168597062         0 
1485.007   1  tick 180243797         0 
1490.007   0  tick 192644706         0 
1490.007   2  tick 215479186         0 
1490.007   7  tick 195850076         0 
1490.007   4  tick 206467094         0 
1490.007   5  tick 178345424         0 
1490.007   1  tick 217993308         0 
1490.007   3  tick 214998063         0 
1490.141   6  tick 190682128         0 
1495.007   6  tick 130956646         0 
1495.007   0  tick 143886472         0 
1495.007   1  tick 245939748         0 
1495.007   7  tick 177022937         0 
1495.007   3  tick 107895444         0 
1495.009   5  tick 222553678         0 
1495.448   2  tick 152728748         0 
1495.493   4  tick 101471652         0 
1500.007   3  tick 213272258         0 
1500.007   1  tick 200347584         0 
1500.007   5  tick 164957775         0 
1500.007   7  tick 141094171         0 
1500.007   2  tick 166454445         0 
1500.007   0  tick 193455690         0 
1500.007   6  tick 152907203         0 
1500.009   4  tick 157973571         0 
1505.007   0  tick  99919371         0 
1505.007   2  tick 160358254         0 
1505.007   6  tick 101207447         0 
1505.007   7  tick 142696030         0 
1505.007   1  tick 100306344         0 
1505.007   5  tick 149915180         0 
1505.007   3  tick 128497298         0 
1505.761   4  tick 156857448         0 
1510.007   0  tick 139173641         0 
1510.007   1  tick 141488429         0 
1510.007   3  tick 159637679         0 
1510.007   7  tick 183821993         0 
1510.007   4  tick 141366521         0 
1510.007   6  tick 172237265         0 
1510.008   2  tick 151350963         0 
1510.037   5  tick 161454183         0 
1515.007   2  tick 173948118         0 
1515.007   6  tick 184799023         0 
1515.007   0  tick 194388448         0 
1515.007   3  tick 202574807         0 
1515.007   1  tick 178571802         0 
1515.007   4  tick 179616534         0 
1515.007   7  tick 177458740         0 
1515.008   5  tick 187566143         0 
1520.007   1  tick 204824229         0 
1520.007   0  tick 205016302         0 
1520.007   3  tick 200954701         0 
1520.007   5  tick 181614863         0 
1520.007   7  tick 199555800         0 
1520.007   6  tick 196691602         0 
1520.007   4  tick 183360970         0 
1520.007   2  tick 226479326         0 
1525.007   4  tick 235370812         0 
1525.007   7  tick 245662053         0 
1525.007   5  tick 220575790         0 
1525.007   1  tick 230952415         0 
1525.007   3  tick 223146092         0 
1525.008   6  tick 208820744         0 
1525.009   2  tick 225474439         0 
1525.044   0  tick 184435442         0 
1530.007   1  tick 237985685         0 
1530.007   6  tick  98763876         0 
1530.007   4  tick  50354833         0 
1530.007   7  tick 125559461         0 
1530.103   3  tick  91201574         0 
1531.234   0  tick 199385240         0 
1531.269   5  tick 167449868         0 
1531.307   2  tick 151556833         0 
1535.007   2  tick  78567508         0 
1535.007   0  tick 138553626         0 
1535.007   1  tick 183988654         0 
1535.007   7  tick 192992487         0 
1535.007   4  tick 143507650         0 
1535.007   3  tick 156051742         0 
1535.007   6  tick 118835116         0 
1535.009   5  tick 139321118         0 
1540.007   0  tick 172582490         0 
1540.007   1  tick 184107969         0 
1540.161   3  tick 184867683         0 
1540.181   4  tick 184999515         0 
1540.303   7  tick 181244568         0 
1540.312   6  tick 156090358         0 
1540.324   5  tick 158318547         0 
1540.411   2  tick 149682568         0 
1545.007   2  tick 209333375         0 
1545.007   6  tick 204763116         0 
1545.007   4  tick 188951446         0 
1545.007   1  tick 205581481         0 
1545.007   0  tick 100998513         0 
1545.007   5  tick 206487990         0 
1545.007   3  tick 205590536         0 
1545.009   7  tick 197855875         0 
1550.007   0  tick 182621256         0 
1550.007   2  tick 248380214         0 
1550.007   1  tick  89697653         0 
1550.007   5  tick 138282580         0 
1550.007   7  tick 257570987         0 
1550.009   4  tick 242013935         0 
1550.246   6  tick 144949759         0 
1550.348   3  tick  83027647         0 
1555.007   5  tick 138633672         0 
1555.007   1  tick 228920887         0 
1556.228   3  tick 129825105         0 
1556.864   4  tick 149115225         0 
1557.819   6  tick 174489487         0 
1558.629   0  tick 180974250         0 
1558.758   7  tick 190317509         0 
1559.288   2  tick  89182661         0 
1560.007   2  tick  13821037         0 
1560.007   5  tick  24074004         0 
1560.007   6  tick  34271212         0 
1560.007   7  tick  19958987         0 
1560.010   1  tick  17849806         0 
1560.504   4  tick   7371178         0 
1560.846   3  tick  51596800         0 
1561.287   0  tick  31900211         0 
1565.007   2  tick 120066386         0 
1565.007   6  tick 123643348         0 
1565.007   4  tick 117557653         0 
1565.007   3  tick 104354637         0 
1565.007   7  tick 129393637         0 
1565.007   5  tick 129423718         0 
1565.008   0  tick  82011763         0 
1565.008   1  tick 108570459         0 
1570.007   2  tick  84841427         0 
1570.007   0  tick  96186513         0 
1570.007   4  tick  75541439         0 
1570.007   1  tick 100301376         0 
1570.007   3  tick 105514304         0 
1570.007   5  tick 101646515         0 
1570.007   6  tick 102262298         0 
1570.007   7  tick  75538639         0 
1575.007   1  tick 124614593         0 
1575.007   3  tick 119702875         0 
1575.007   4  tick 115989988         0 
1575.007   5  tick 122432527         0 
1575.007   6  tick 117655598         0 
1575.007   2  tick 116837162         0 
1575.008   0  tick 126744813         0 
1575.013   7  tick 126680413         0 
1580.007   2  tick 231729971         0 
1580.007   0  tick 276782961         0 
1580.007   6  tick 228954518         0 
1580.007   3  tick 229399075         0 
1580.007   4  tick 199020319         0 
1580.007   7  tick 276031495         0 
1580.007   5  tick 238257406         0 
1580.007   1  tick 255527940         0 
1585.007   0  tick 369383452         0 
1585.007   2  tick 304496134         0 
1585.007   7  tick 326283502         0 
1585.007   4  tick 315351161         0 
1585.007   3  tick 355447490         0 
1585.007   1  tick 300111236         0 
1585.007   6  tick 351396718         0 
1585.009   5  tick 337575551         0 
1590.007   5  tick 100624646         0 
1590.007   0  tick  76134748         0 
1590.007   6  tick 101739472         0 
1590.007   4  tick 222404906         0 
1590.008   3  tick  94257168         0 
1590.009   2  tick  88710164         0 
1590.296   7  tick  68048933         0 
1590.378   1  tick  98570734         0 
1595.007   4  tick  47634168         0 
1595.007   3  tick  88373566         0 
1595.008   7  tick  38633877         0 
1595.114   1  tick  62951976         0 
1595.544   0  tick 171647535         0 
1595.206   6  tick 125027665         0 
1595.778   2  tick 150183755         0 
1595.992   5  tick  58383659         0 
1600.007   3  tick 267288867         0 
1600.007   1  tick 295009238         0 
1600.007   5  tick 284988612         0 
1600.007   7  tick 173946730         0 
1600.007   2  tick 284671788         0 
1600.007   0  tick 199650363         0 
1600.007   6  tick 144089334         0 
1600.007   4  tick 317201925         0 
1605.007   1  tick 225318524         0 
1605.007   3  tick 261758245         0 
1605.007   4  tick 287679995         0 
1605.007   6  tick 218178356         0 
1605.007   7  tick 243890164         0 
1605.007   0  tick 179520560         0 
1605.007   5  tick 251557809         0 
1605.008   2  tick 237246341         0 
1610.007   1  tick 147467302         0 
1610.007   0  tick 192134689         0 
1610.007   2  tick 113922841         0 
1610.007   6  tick 213841576         0 
1610.009   7  tick 150886079         0 
1610.167   5  tick 171421930         0 
1611.397   3  tick 147242804         0 
1610.817   4  tick 126181201         0 
1615.007   3  tick 131760774         0 
1615.007   1  tick 168600094         0 
1615.007   0  tick 102739430         0 
1615.007   2  tick 126695301         0 
1615.007   4  tick  90038089         0 
1615.008   6  tick 228012541         0 
1615.008   7  tick 102484927         0 
1615.008   5  tick 104497849         0 
1620.007   1  tick 166713333         0 
1620.007   3  tick 145957433         0 
1620.007   6  tick 147733654         0 
1620.007   7  tick 166375273         0 
1620.007   5  tick 154795573         0 
1620.007   2  tick 134939091         0 
1620.007   0  tick 170777103         0 
1620.008   4  tick 170807587         0 
1625.007   3  tick 142279853         0 
1625.007   7  tick 120543817         0 
1625.009   5  tick 159584574         0 
1625.009   6  tick 122298205         0 
1625.009   4  tick  59682948         0 
1625.090   0  tick 143087509         0 
1625.146   2  tick  74489777         0 
1625.282   1  tick 103825764         0 
1630.007   1  tick 115219232         0 
1630.007   4  tick 137604518         0 
1630.681   7  tick 147787346         0 
1631.012   6  tick 134680650         0 
1631.081   5  tick 147882562         0 
1631.547   0  tick 139291407         0 
1631.618   3  tick 148877021         0 
1631.719   2  tick 120528431         0 
1635.007   4  tick  93187452         0 
1635.007   3  tick  70637913         0 
1635.007   1  tick  88226756         0 
1635.007   5  tick  81840579         0 
1635.007   7  tick  82077883         0 
1635.007   0  tick  71744223         0 
1635.008   2  tick  69123552         0 
1635.009   6  tick  70982922         0 
1640.007   3  tick 134628366         0 
1640.007   4  tick 140836878         0 
1640.007   0  tick 130582838         0 
1640.007   5  tick 136775056         0 
1640.007   7  tick 144985753         0 
1640.008   6  tick 126614693         0 
1640.009   1  tick 130230499         0 
1640.198   2  tick 138818596         0 
1645.007   2  tick 160853475         0 
1645.007   6  tick 209762047         0 
1645.007   4  tick 197434189         0 
1645.007   1  tick 205291356         0 
1645.007   3  tick 211725389         0 
1645.007   7  tick 221953808         0 
1645.007   5  tick 214658778         0 
1645.248   0  tick 197360561         0 
1650.007   3  tick 207521023         0 
1650.007   1  tick 210025602         0 
1650.007   4  tick 205629593         0 
1650.007   6  tick 199225516         0 
1650.007   2  tick 209458061         0 
1650.007   0  tick 200706134         0 
1650.007   7  tick 221209841         0 
1650.007   5  tick 191258685         0 
1655.007   4  tick 250117067         0 
1655.007   1  tick 177784367         0 
1655.007   3  tick 238757782         0 
1655.007   5  tick 199674000         0 
1655.007   2  tick 193234677         0 
1655.007   0  tick 195277394         0 
1655.008   6  tick 206307948         0 
1655.662   7  tick 211684591         0 
1660.007   2  tick  98575251         0 
1660.007   7  tick 194914648         0 
1660.007   0  tick 167487091         0 
1660.009   3  tick 202197450         0 
1660.313   4  tick  81758869         0 
1660.367   1  tick 132391315         0 
1661.983   5  tick 225816749         0 
1662.558   6  tick 157550833         0 
1665.007   1  tick  56299137         0 
1665.007   3  tick  36906858         0 
1665.007   2  tick 115822022         0 
1665.007   4  tick  77929851         0 
1665.007   0  tick  72852090         0 
1665.007   7  tick 124673447         0 
