Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
610 -58 -47 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
615 -58 -47 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
620 -57 -49 37 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
625 -53 -49 37 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
630 -57 -49 38 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
635 -53 -48 37 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
640 -57 -47 38 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
645 -58 -49 38 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
650 -57 -50 38 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
655 -57 -50 38 28 29 26 14 38 5Dh 76h 27 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
660 -58 -50 38 28 29 26 14 38 5Dh 76h 27 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
665 -54 -50 37 28 29 26 14 38 5Dh 76h 28 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
670 -58 -47 38 28 29 26 14 38 5Dh 76h 28 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
675 -54 -48 38 28 29 26 14 38 5Dh 76h 28 36 45 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
680 -57 -47 38 28 29 26 14 38 5Dh 76h 28 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
685 -53 -48 37 28 29 26 14 38 5Dh 76h 28 36 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
690 -56 -47 38 28 29 26 14 38 5Dh 76h 28 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
695 -58 -47 37 28 29 26 14 38 5Dh 76h 27 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
700 -53 -54 38 28 29 26 14 38 5Dh 76h 28 36 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
705 -53 -55 37 28 29 26 14 38 5Dh 76h 28 35 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
710 -53 -55 37 28 29 25 14 38 5Dh 76h 28 35 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
715 -53 -55 37 28 29 26 14 38 5Dh 76h 28 34 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
720 -53 -56 37 28 29 26 14 38 5Dh 76h 28 34 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
725 -53 -56 37 28 29 25 14 38 5Dh 76h 28 34 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
730 -53 -56 37 28 29 26 14 38 5Dh 76h 28 34 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
735 -52 -56 37 28 29 26 14 38 5Dh 76h 29 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
740 -52 -57 37 28 29 26 14 38 5Dh 76h 29 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
745 -54 -57 37 28 29 25 14 38 5Dh 76h 28 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
750 -54 -57 37 29 28 26 14 38 5Dh 76h 29 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
755 -57 -54 37 28 29 26 14 38 5Dh 76h 29 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
760 -52 -57 37 28 29 26 14 38 5Dh 76h 29 32 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
765 -57 -54 37 29 29 26 14 38 5Dh 76h 28 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
770 -57 -54 37 28 28 25 14 38 5Dh 76h 28 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
775 -57 -54 37 28 28 26 14 38 5Dh 76h 28 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
780 -57 -54 37 28 28 26 14 38 5Dh 76h 28 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
785 -55 -56 37 28 28 26 14 38 5Dh 76h 28 33 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
790 -52 -58 37 28 29 25 14 38 5Dh 76h 28 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
795 -56 -55 37 28 29 25 14 38 5Dh 76h 28 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
800 -57 -55 37 28 28 26 14 38 5Dh 76h 28 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
805 -53 -58 37 28 29 26 14 38 5Dh 76h 28 32 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
810 -53 -58 37 28 29 26 14 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
815 -52 -58 37 28 30 26 14 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
820 -57 -58 37 28 30 25 14 38 5Dh 76h 28 31 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
825 -53 -59 37 28 31 25 14 38 5Dh 76h 28 31 45 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
